,ID,Date_Time,Year,Month,Mdate,Day,Time,sensor_id,Sensor_Name,Hourly_Counts,sensor_description,sensor_name,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
546,1683544,11/,2016,November,21,Monday,14,19,Chinatown-Swanston St (North),895,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
547,1683545,11/,2016,November,21,Monday,14,20,Chinatown-Lt Bourke St (South),440,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
548,1683546,11/,2016,November,21,Monday,14,21,Bourke St-Russell St (West),713,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
549,1683547,11/,2016,November,21,Monday,14,24,Spencer St-Collins St (North),1708,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
550,1683548,11/,2016,November,21,Monday,14,25,Melbourne Convention Exhibition Centre,645,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
551,1683549,11/,2016,November,21,Monday,14,26,QV Market-Elizabeth St (West),507,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
552,1683550,11/,2016,November,21,Monday,14,27,QV Market-Peel St,90,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
553,1683551,11/,2016,November,21,Monday,14,28,The Arts Centre,1517,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
554,1683552,11/,2016,November,21,Monday,14,29,St Kilda Rd-Alexandra Gardens,696,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
555,1683553,11/,2016,November,21,Monday,14,30,Lonsdale St (South),633,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
556,1683554,11/,2016,November,21,Monday,14,31,Lygon St (West),316,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
557,1683555,11/,2016,November,21,Monday,14,32,City Square,1436,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
558,1683556,11/,2016,November,21,Monday,14,33,Flinders St-Spring St (West),223,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
559,1683557,11/,2016,November,21,Monday,14,34,Flinders St-Spark La,171,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
560,1683558,11/,2016,November,21,Monday,14,35,Southbank,1756,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
561,1683559,11/,2016,November,21,Monday,14,36,Queen St (West),621,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
562,1683560,11/,2016,November,21,Monday,14,37,Lygon St (East),221,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
563,1683561,11/,2016,November,21,Monday,14,38,Flinders St-Swanston St (West),3677,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
564,1683562,11/,2016,November,21,Monday,14,39,Alfred Place,408,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
565,1683563,11/,2016,November,21,Monday,14,40,Lonsdale St-Spring St (West),565,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
566,1683564,11/,2016,November,21,Monday,14,42,Grattan St-Swanston St (West),318,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
567,1683565,11/,2016,November,21,Monday,14,43,Monash Rd-Swanston St (West),244,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
568,1683566,11/,2016,November,21,Monday,14,44,Tin Alley-Swanston St (West),102,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
569,1683567,11/,2016,November,21,Monday,14,53,Collins St (North),1611,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
570,1683568,11/,2016,November,21,Monday,15,1,Bourke Street Mall (North),2320,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
571,1683569,11/,2016,November,21,Monday,15,2,Bourke Street Mall (South),2201,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
572,1683570,11/,2016,November,21,Monday,15,5,Princes Bridge,1556,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
573,1683571,11/,2016,November,21,Monday,15,6,Flinders Street Station Underpass,1866,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
574,1683572,11/,2016,November,21,Monday,15,8,Webb Bridge,162,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
575,1683573,11/,2016,November,21,Monday,15,9,Southern Cross Station,772,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
576,1683574,11/,2016,November,21,Monday,15,10,Victoria Point,254,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
577,1683575,11/,2016,November,21,Monday,15,11,Waterfront City,54,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
578,1683576,11/,2016,November,21,Monday,15,12,New Quay,143,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
579,1683577,11/,2016,November,21,Monday,15,13,Flagstaff Station,1268,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
580,1683578,11/,2016,November,21,Monday,15,14,Sandridge Bridge,535,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
581,1683579,11/,2016,November,21,Monday,15,15,State Library,1495,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
582,1683580,11/,2016,November,21,Monday,15,17,Collins Place (South),670,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
583,1683581,11/,2016,November,21,Monday,15,18,Collins Place (North),558,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
584,1683582,11/,2016,November,21,Monday,15,19,Chinatown-Swanston St (North),827,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
585,1683583,11/,2016,November,21,Monday,15,20,Chinatown-Lt Bourke St (South),414,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
586,1683584,11/,2016,November,21,Monday,15,21,Bourke St-Russell St (West),687,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
587,1683585,11/,2016,November,21,Monday,15,24,Spencer St-Collins St (North),1980,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
588,1683586,11/,2016,November,21,Monday,15,25,Melbourne Convention Exhibition Centre,756,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
589,1683587,11/,2016,November,21,Monday,15,26,QV Market-Elizabeth St (West),534,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
590,1683588,11/,2016,November,21,Monday,15,27,QV Market-Peel St,157,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
591,1683589,11/,2016,November,21,Monday,15,28,The Arts Centre,1204,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
592,1683590,11/,2016,November,21,Monday,15,29,St Kilda Rd-Alexandra Gardens,605,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
593,1683591,11/,2016,November,21,Monday,15,30,Lonsdale St (South),550,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
594,1683592,11/,2016,November,21,Monday,15,31,Lygon St (West),449,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
595,1683593,11/,2016,November,21,Monday,15,32,City Square,1427,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
596,1683594,11/,2016,November,21,Monday,15,33,Flinders St-Spring St (West),271,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
597,1683595,11/,2016,November,21,Monday,15,34,Flinders St-Spark La,162,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
598,1683596,11/,2016,November,21,Monday,15,35,Southbank,1893,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
599,1683597,11/,2016,November,21,Monday,15,36,Queen St (West),481,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
600,1683598,11/,2016,November,21,Monday,15,37,Lygon St (East),248,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
601,1683599,11/,2016,November,21,Monday,15,38,Flinders St-Swanston St (West),3688,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
602,1683600,11/,2016,November,21,Monday,15,39,Alfred Place,246,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
603,1683601,11/,2016,November,21,Monday,15,40,Lonsdale St-Spring St (West),388,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
604,1683602,11/,2016,November,21,Monday,15,42,Grattan St-Swanston St (West),250,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
605,1683603,11/,2016,November,21,Monday,15,43,Monash Rd-Swanston St (West),211,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
606,1683604,11/,2016,November,21,Monday,15,44,Tin Alley-Swanston St (West),88,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
607,1683605,11/,2016,November,21,Monday,15,53,Collins St (North),1376,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
608,1683606,11/,2016,November,21,Monday,16,1,Bourke Street Mall (North),2335,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
609,1683607,11/,2016,November,21,Monday,16,2,Bourke Street Mall (South),2022,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
610,1683608,11/,2016,November,21,Monday,16,5,Princes Bridge,1831,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
611,1683609,11/,2016,November,21,Monday,16,6,Flinders Street Station Underpass,2734,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
612,1683610,11/,2016,November,21,Monday,16,8,Webb Bridge,267,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
613,1683611,11/,2016,November,21,Monday,16,9,Southern Cross Station,2002,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
614,1683612,11/,2016,November,21,Monday,16,10,Victoria Point,501,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
615,1683613,11/,2016,November,21,Monday,16,11,Waterfront City,63,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
616,1683614,11/,2016,November,21,Monday,16,12,New Quay,188,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
617,1683615,11/,2016,November,21,Monday,16,13,Flagstaff Station,2405,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
618,1683616,11/,2016,November,21,Monday,16,14,Sandridge Bridge,836,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
619,1683617,11/,2016,November,21,Monday,16,15,State Library,1559,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
620,1683618,11/,2016,November,21,Monday,16,17,Collins Place (South),712,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
621,1683619,11/,2016,November,21,Monday,16,18,Collins Place (North),893,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
622,1683620,11/,2016,November,21,Monday,16,19,Chinatown-Swanston St (North),875,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
623,1683621,11/,2016,November,21,Monday,16,20,Chinatown-Lt Bourke St (South),389,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
624,1683622,11/,2016,November,21,Monday,16,21,Bourke St-Russell St (West),742,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
625,1683623,11/,2016,November,21,Monday,16,24,Spencer St-Collins St (North),2998,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
626,1683624,11/,2016,November,21,Monday,16,25,Melbourne Convention Exhibition Centre,864,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
627,1683625,11/,2016,November,21,Monday,16,26,QV Market-Elizabeth St (West),574,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
628,1683626,11/,2016,November,21,Monday,16,27,QV Market-Peel St,217,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
629,1683627,11/,2016,November,21,Monday,16,28,The Arts Centre,1548,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
630,1683628,11/,2016,November,21,Monday,16,29,St Kilda Rd-Alexandra Gardens,537,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
631,1683629,11/,2016,November,21,Monday,16,30,Lonsdale St (South),644,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
632,1683630,11/,2016,November,21,Monday,16,31,Lygon St (West),260,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
633,1683631,11/,2016,November,21,Monday,16,32,City Square,1733,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
634,1683632,11/,2016,November,21,Monday,16,33,Flinders St-Spring St (West),320,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
635,1683633,11/,2016,November,21,Monday,16,34,Flinders St-Spark La,188,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
636,1683634,11/,2016,November,21,Monday,16,35,Southbank,2170,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
637,1683635,11/,2016,November,21,Monday,16,36,Queen St (West),535,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
638,1683636,11/,2016,November,21,Monday,16,37,Lygon St (East),188,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
639,1683637,11/,2016,November,21,Monday,16,38,Flinders St-Swanston St (West),3895,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
640,1683638,11/,2016,November,21,Monday,16,39,Alfred Place,360,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
641,1683639,11/,2016,November,21,Monday,16,40,Lonsdale St-Spring St (West),390,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
642,1683640,11/,2016,November,21,Monday,16,42,Grattan St-Swanston St (West),276,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
643,1683641,11/,2016,November,21,Monday,16,43,Monash Rd-Swanston St (West),245,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
644,1683642,11/,2016,November,21,Monday,16,44,Tin Alley-Swanston St (West),120,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
645,1683643,11/,2016,November,21,Monday,16,53,Collins St (North),1202,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
646,1683644,11/,2016,November,21,Monday,17,1,Bourke Street Mall (North),2577,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
647,1683645,11/,2016,November,21,Monday,17,2,Bourke Street Mall (South),2077,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
648,1683646,11/,2016,November,21,Monday,17,5,Princes Bridge,2898,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
649,1683647,11/,2016,November,21,Monday,17,6,Flinders Street Station Underpass,4744,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
650,1683648,11/,2016,November,21,Monday,17,8,Webb Bridge,471,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
651,1683649,11/,2016,November,21,Monday,17,9,Southern Cross Station,2887,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
652,1683650,11/,2016,November,21,Monday,17,10,Victoria Point,739,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
653,1683651,11/,2016,November,21,Monday,17,11,Waterfront City,90,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
654,1683652,11/,2016,November,21,Monday,17,12,New Quay,232,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
655,1683653,11/,2016,November,21,Monday,17,13,Flagstaff Station,4269,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
656,1683654,11/,2016,November,21,Monday,17,14,Sandridge Bridge,1509,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
657,1683655,11/,2016,November,21,Monday,17,15,State Library,1928,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
658,1683656,11/,2016,November,21,Monday,17,17,Collins Place (South),1312,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
659,1683657,11/,2016,November,21,Monday,17,18,Collins Place (North),1898,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
660,1683658,11/,2016,November,21,Monday,17,19,Chinatown-Swanston St (North),1000,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
661,1683659,11/,2016,November,21,Monday,17,20,Chinatown-Lt Bourke St (South),451,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
662,1683660,11/,2016,November,21,Monday,17,21,Bourke St-Russell St (West),919,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
663,1683661,11/,2016,November,21,Monday,17,24,Spencer St-Collins St (North),4410,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
664,1683662,11/,2016,November,21,Monday,17,25,Melbourne Convention Exhibition Centre,1273,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
665,1683663,11/,2016,November,21,Monday,17,26,QV Market-Elizabeth St (West),580,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
666,1683664,11/,2016,November,21,Monday,17,27,QV Market-Peel St,164,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
667,1683665,11/,2016,November,21,Monday,17,28,The Arts Centre,2527,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
668,1683666,11/,2016,November,21,Monday,17,29,St Kilda Rd-Alexandra Gardens,1186,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
669,1683667,11/,2016,November,21,Monday,17,30,Lonsdale St (South),738,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
670,1683668,11/,2016,November,21,Monday,17,31,Lygon St (West),344,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
671,1683669,11/,2016,November,21,Monday,17,32,City Square,2518,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
672,1683670,11/,2016,November,21,Monday,17,33,Flinders St-Spring St (West),469,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
673,1683671,11/,2016,November,21,Monday,17,34,Flinders St-Spark La,263,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
674,1683672,11/,2016,November,21,Monday,17,35,Southbank,3796,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
675,1683673,11/,2016,November,21,Monday,17,36,Queen St (West),683,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
676,1683674,11/,2016,November,21,Monday,17,37,Lygon St (East),275,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
677,1683675,11/,2016,November,21,Monday,17,38,Flinders St-Swanston St (West),4864,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
678,1683676,11/,2016,November,21,Monday,17,39,Alfred Place,470,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
679,1683677,11/,2016,November,21,Monday,17,40,Lonsdale St-Spring St (West),473,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
680,1683678,11/,2016,November,21,Monday,17,42,Grattan St-Swanston St (West),359,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
