,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185849,2655679,5/2/2019,2019,May,2,Thursday,17,50,Faraday St-Lygon St (West),448,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185850,2655680,5/2/2019,2019,May,2,Thursday,17,51,QVM-Franklin St (North),227,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185851,2655681,5/2/2019,2019,May,2,Thursday,17,52,Elizabeth St-Lonsdale St (South),871,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185852,2655682,5/2/2019,2019,May,2,Thursday,17,53,Collins St (North),"1,497",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185853,2655683,5/2/2019,2019,May,2,Thursday,17,54,Lincoln-Swanston (West),658,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185854,2655684,5/2/2019,2019,May,2,Thursday,17,56,Lonsdale St - Elizabeth St (North),846,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185855,2655685,5/2/2019,2019,May,2,Thursday,17,57,Bourke St Bridge,"2,412",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185856,2655686,5/2/2019,2019,May,2,Thursday,17,58,Bourke St - Spencer St (North),"2,625",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185857,2655687,5/2/2019,2019,May,2,Thursday,17,59,Swanston St - RMIT Building 80,311,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185858,2655688,5/2/2019,2019,May,2,Thursday,17,60,Flinders La - Swanston St (West) Temp,"4,096",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185859,2655689,5/2/2019,2019,May,2,Thursday,18,1,Bourke Street Mall (North),"2,883",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185860,2655690,5/2/2019,2019,May,2,Thursday,18,2,Bourke Street Mall (South),"1,453",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185861,2655691,5/2/2019,2019,May,2,Thursday,18,3,Melbourne Central,"2,759",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185862,2655692,5/2/2019,2019,May,2,Thursday,18,4,Town Hall (West),"2,709",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185863,2655693,5/2/2019,2019,May,2,Thursday,18,5,Princes Bridge,"2,418",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185864,2655694,5/2/2019,2019,May,2,Thursday,18,6,Flinders Street Station Underpass,"2,810",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185865,2655695,5/2/2019,2019,May,2,Thursday,18,7,Birrarung Marr,793,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185866,2655696,5/2/2019,2019,May,2,Thursday,18,8,Webb Bridge,375,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185867,2655697,5/2/2019,2019,May,2,Thursday,18,9,Southern Cross Station,"1,828",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185868,2655698,5/2/2019,2019,May,2,Thursday,18,10,Victoria Point,385,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185869,2655699,5/2/2019,2019,May,2,Thursday,18,11,Waterfront City,90,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185870,2655700,5/2/2019,2019,May,2,Thursday,18,12,New Quay,399,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185871,2655701,5/2/2019,2019,May,2,Thursday,18,14,Sandridge Bridge,"1,117",Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185872,2655702,5/2/2019,2019,May,2,Thursday,18,15,State Library,"1,870",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185873,2655703,5/2/2019,2019,May,2,Thursday,18,17,Collins Place (South),778,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185874,2655704,5/2/2019,2019,May,2,Thursday,18,18,Collins Place (North),909,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185875,2655705,5/2/2019,2019,May,2,Thursday,18,19,Chinatown-Swanston St (North),"1,291",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185876,2655706,5/2/2019,2019,May,2,Thursday,18,20,Chinatown-Lt Bourke St (South),841,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185877,2655707,5/2/2019,2019,May,2,Thursday,18,21,Bourke St-Russell St (West),"1,153",Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185878,2655708,5/2/2019,2019,May,2,Thursday,18,22,Flinders St-Elizabeth St (East),"3,596",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185879,2655709,5/2/2019,2019,May,2,Thursday,18,23,Spencer St-Collins St (South),637,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185880,2655710,5/2/2019,2019,May,2,Thursday,18,24,Spencer St-Collins St (North),"2,828",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185881,2655711,5/2/2019,2019,May,2,Thursday,18,25,Melbourne Convention Exhibition Centre,"1,050",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185882,2655712,5/2/2019,2019,May,2,Thursday,18,26,QV Market-Elizabeth St (West),792,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185883,2655713,5/2/2019,2019,May,2,Thursday,18,27,QV Market-Peel St,213,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185884,2655714,5/2/2019,2019,May,2,Thursday,18,28,The Arts Centre,"1,631",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185885,2655715,5/2/2019,2019,May,2,Thursday,18,30,Lonsdale St (South),960,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185886,2655716,5/2/2019,2019,May,2,Thursday,18,31,Lygon St (West),496,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185887,2655717,5/2/2019,2019,May,2,Thursday,18,33,Flinders St-Spring St (West),383,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185888,2655718,5/2/2019,2019,May,2,Thursday,18,34,Flinders St-Spark La,314,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185889,2655719,5/2/2019,2019,May,2,Thursday,18,35,Southbank,"2,180",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185890,2655720,5/2/2019,2019,May,2,Thursday,18,36,Queen St (West),516,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185891,2655721,5/2/2019,2019,May,2,Thursday,18,37,Lygon St (East),318,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185892,2655722,5/2/2019,2019,May,2,Thursday,18,39,Alfred Place,421,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185893,2655723,5/2/2019,2019,May,2,Thursday,18,40,Lonsdale St-Spring St (West),570,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185894,2655724,5/2/2019,2019,May,2,Thursday,18,42,Grattan St-Swanston St (West),807,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185895,2655725,5/2/2019,2019,May,2,Thursday,18,43,Monash Rd-Swanston St (West),801,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185896,2655726,5/2/2019,2019,May,2,Thursday,18,44,Tin Alley-Swanston St (West),310,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185897,2655727,5/2/2019,2019,May,2,Thursday,18,46,Pelham St (South),281,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185898,2655728,5/2/2019,2019,May,2,Thursday,18,47,Melbourne Central-Elizabeth St (East),"1,744",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185899,2655729,5/2/2019,2019,May,2,Thursday,18,48,QVM-Queen St (East),274,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185900,2655730,5/2/2019,2019,May,2,Thursday,18,49,QVM-Therry St (South),166,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185901,2655731,5/2/2019,2019,May,2,Thursday,18,50,Faraday St-Lygon St (West),550,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185902,2655732,5/2/2019,2019,May,2,Thursday,18,51,QVM-Franklin St (North),227,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185903,2655733,5/2/2019,2019,May,2,Thursday,18,52,Elizabeth St-Lonsdale St (South),781,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185904,2655734,5/2/2019,2019,May,2,Thursday,18,53,Collins St (North),"1,008",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185905,2655735,5/2/2019,2019,May,2,Thursday,18,54,Lincoln-Swanston (West),513,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185906,2655736,5/2/2019,2019,May,2,Thursday,18,56,Lonsdale St - Elizabeth St (North),629,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185907,2655737,5/2/2019,2019,May,2,Thursday,18,57,Bourke St Bridge,819,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185908,2655738,5/2/2019,2019,May,2,Thursday,18,58,Bourke St - Spencer St (North),"1,353",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185909,2655739,5/2/2019,2019,May,2,Thursday,18,59,Swanston St - RMIT Building 80,107,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185910,2655740,5/2/2019,2019,May,2,Thursday,18,60,Flinders La - Swanston St (West) Temp,"3,210",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185911,2655741,5/2/2019,2019,May,2,Thursday,19,1,Bourke Street Mall (North),"1,892",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185912,2655742,5/2/2019,2019,May,2,Thursday,19,2,Bourke Street Mall (South),"1,085",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185913,2655743,5/2/2019,2019,May,2,Thursday,19,3,Melbourne Central,"2,260",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185914,2655744,5/2/2019,2019,May,2,Thursday,19,4,Town Hall (West),"1,892",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185915,2655745,5/2/2019,2019,May,2,Thursday,19,5,Princes Bridge,"1,487",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185916,2655746,5/2/2019,2019,May,2,Thursday,19,6,Flinders Street Station Underpass,"1,495",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185917,2655747,5/2/2019,2019,May,2,Thursday,19,7,Birrarung Marr,523,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185918,2655748,5/2/2019,2019,May,2,Thursday,19,8,Webb Bridge,183,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185919,2655749,5/2/2019,2019,May,2,Thursday,19,9,Southern Cross Station,589,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185920,2655750,5/2/2019,2019,May,2,Thursday,19,10,Victoria Point,164,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185921,2655751,5/2/2019,2019,May,2,Thursday,19,11,Waterfront City,55,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185922,2655752,5/2/2019,2019,May,2,Thursday,19,12,New Quay,319,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185923,2655753,5/2/2019,2019,May,2,Thursday,19,14,Sandridge Bridge,454,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185924,2655754,5/2/2019,2019,May,2,Thursday,19,15,State Library,"1,403",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185925,2655755,5/2/2019,2019,May,2,Thursday,19,17,Collins Place (South),344,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185926,2655756,5/2/2019,2019,May,2,Thursday,19,18,Collins Place (North),320,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185927,2655757,5/2/2019,2019,May,2,Thursday,19,19,Chinatown-Swanston St (North),"1,183",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185928,2655758,5/2/2019,2019,May,2,Thursday,19,20,Chinatown-Lt Bourke St (South),938,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185929,2655759,5/2/2019,2019,May,2,Thursday,19,21,Bourke St-Russell St (West),"1,004",Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185930,2655760,5/2/2019,2019,May,2,Thursday,19,22,Flinders St-Elizabeth St (East),"2,599",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185931,2655761,5/2/2019,2019,May,2,Thursday,19,23,Spencer St-Collins St (South),325,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185932,2655762,5/2/2019,2019,May,2,Thursday,19,24,Spencer St-Collins St (North),"1,480",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185933,2655763,5/2/2019,2019,May,2,Thursday,19,25,Melbourne Convention Exhibition Centre,430,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185934,2655764,5/2/2019,2019,May,2,Thursday,19,26,QV Market-Elizabeth St (West),564,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185935,2655765,5/2/2019,2019,May,2,Thursday,19,27,QV Market-Peel St,133,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185936,2655766,5/2/2019,2019,May,2,Thursday,19,28,The Arts Centre,984,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185937,2655767,5/2/2019,2019,May,2,Thursday,19,30,Lonsdale St (South),835,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185938,2655768,5/2/2019,2019,May,2,Thursday,19,31,Lygon St (West),418,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185939,2655769,5/2/2019,2019,May,2,Thursday,19,33,Flinders St-Spring St (West),173,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185940,2655770,5/2/2019,2019,May,2,Thursday,19,34,Flinders St-Spark La,181,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185941,2655771,5/2/2019,2019,May,2,Thursday,19,35,Southbank,"1,370",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185942,2655772,5/2/2019,2019,May,2,Thursday,19,36,Queen St (West),292,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185943,2655773,5/2/2019,2019,May,2,Thursday,19,37,Lygon St (East),227,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185944,2655774,5/2/2019,2019,May,2,Thursday,19,39,Alfred Place,161,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185945,2655775,5/2/2019,2019,May,2,Thursday,19,40,Lonsdale St-Spring St (West),290,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185946,2655776,5/2/2019,2019,May,2,Thursday,19,42,Grattan St-Swanston St (West),550,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185947,2655777,5/2/2019,2019,May,2,Thursday,19,43,Monash Rd-Swanston St (West),676,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185948,2655778,5/2/2019,2019,May,2,Thursday,19,44,Tin Alley-Swanston St (West),228,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185949,2655779,5/2/2019,2019,May,2,Thursday,19,46,Pelham St (South),187,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185950,2655780,5/2/2019,2019,May,2,Thursday,19,47,Melbourne Central-Elizabeth St (East),"1,199",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185951,2655781,5/2/2019,2019,May,2,Thursday,19,48,QVM-Queen St (East),181,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185952,2655782,5/2/2019,2019,May,2,Thursday,19,49,QVM-Therry St (South),119,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185953,2655783,5/2/2019,2019,May,2,Thursday,19,50,Faraday St-Lygon St (West),525,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185954,2655784,5/2/2019,2019,May,2,Thursday,19,51,QVM-Franklin St (North),190,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185955,2655785,5/2/2019,2019,May,2,Thursday,19,52,Elizabeth St-Lonsdale St (South),644,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185956,2655786,5/2/2019,2019,May,2,Thursday,19,53,Collins St (North),570,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185957,2655787,5/2/2019,2019,May,2,Thursday,19,54,Lincoln-Swanston (West),387,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185958,2655788,5/2/2019,2019,May,2,Thursday,19,56,Lonsdale St - Elizabeth St (North),476,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185959,2655789,5/2/2019,2019,May,2,Thursday,19,57,Bourke St Bridge,345,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185960,2655790,5/2/2019,2019,May,2,Thursday,19,58,Bourke St - Spencer St (North),742,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185961,2655791,5/2/2019,2019,May,2,Thursday,19,59,Swanston St - RMIT Building 80,68,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185962,2655792,5/2/2019,2019,May,2,Thursday,19,60,Flinders La - Swanston St (West) Temp,"2,132",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185963,2655793,5/2/2019,2019,May,2,Thursday,20,1,Bourke Street Mall (North),"1,313",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185964,2655794,5/2/2019,2019,May,2,Thursday,20,2,Bourke Street Mall (South),677,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185965,2655795,5/2/2019,2019,May,2,Thursday,20,3,Melbourne Central,"1,915",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185966,2655796,5/2/2019,2019,May,2,Thursday,20,4,Town Hall (West),"1,371",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185967,2655797,5/2/2019,2019,May,2,Thursday,20,5,Princes Bridge,"1,173",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185968,2655798,5/2/2019,2019,May,2,Thursday,20,6,Flinders Street Station Underpass,"1,310",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185969,2655799,5/2/2019,2019,May,2,Thursday,20,7,Birrarung Marr,134,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185970,2655800,5/2/2019,2019,May,2,Thursday,20,8,Webb Bridge,113,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185971,2655801,5/2/2019,2019,May,2,Thursday,20,9,Southern Cross Station,278,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185972,2655802,5/2/2019,2019,May,2,Thursday,20,10,Victoria Point,87,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185973,2655803,5/2/2019,2019,May,2,Thursday,20,11,Waterfront City,92,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185974,2655804,5/2/2019,2019,May,2,Thursday,20,12,New Quay,294,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185975,2655805,5/2/2019,2019,May,2,Thursday,20,14,Sandridge Bridge,426,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185976,2655806,5/2/2019,2019,May,2,Thursday,20,15,State Library,"1,199",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
